Well,Depth,GR,VSH,RT,RD,NPHI,RHOB,DT,KLOGH,Equinor facies,Lithology,Lithology_0,Lithology_1,Lithology_2,Lithology_3,Lithology_4,GR_Slope,GR_Serration,RelPos,OppositionIndex,NTG_Slope,AI_Slope,BaseSharpness
15_9-F-4,3255.111649,-0.865388925073424,-0.9570521804352901,0.03391853630750536,0.33058231252776354,-0.5530394660822956,-0.43925529057487095,0.06532899300284492,0.6561253510667463,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.30113317747873347,0.8459562895523491,0.5446659311338603,-0.014193209526418294,-0.34703916798028195,-0.22528581584493518
15_9-F-4,3255.264049,-0.9529667501112064,-1.0256972597683496,0.03592406161254697,0.32909995249362856,-0.6211409918514645,-0.5094909208891829,-0.07885654767783733,1.0347768653771015,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.33491200938727844,1.1795151908962203,-0.9952508492431955,-0.014193209526418294,-0.1706824371404106,-0.44335703785421204
15_9-F-4,3255.416449,-0.8965143798160359,-0.9818210164167982,0.033231475950988694,0.32065779219279905,-0.5204689677452617,-0.48772684326203364,-0.0653366246478125,0.8175591305295224,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.36633724984720356,1.3703370773388666,-0.4763903392131852,-0.014193209526418294,0.17749696401280804,-0.07105106149180712
15_9-F-4,3255.568849,-0.8410621187761906,-0.9386524684491091,0.01951576629186034,0.34295471403858996,-0.5974535020526723,-0.5421346928794573,0.26325962838353545,0.6389592397581823,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.3466820788202258,1.403247350885431,-0.611944873226893,-0.014193209526418294,0.4869087205727163,-0.07105106149180712
15_9-F-4,3255.721249,-0.7846732619065675,-0.8940685863281941,0.025138906206282337,0.33926709526580007,-0.7691884693062327,-0.5114696865326017,0.31927041631994063,0.40554573412936706,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.30962913519004015,1.364076583726812,-0.11224519241461728,-0.014193209526418294,0.4513981036283854,-0.07105106149180712
15_9-F-4,3255.873649,-0.7933969283747639,-0.9011453137088236,0.03180015372031648,0.34784792351525745,-0.5500784632362153,-0.5114696865326017,0.395567179928918,0.48280004568995166,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.2734319264526641,1.293505238167614,-0.10046362065557228,-0.014193209526418294,0.20018901529259117,-0.07105106149180712
15_9-F-4,3256.026049,-0.8443861873015873,-0.9407754979861979,0.037772815207860924,0.33470027962366194,-0.4434844630472865,-0.523339935942661,0.39648232010811135,0.6815327648457534,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.23363405202827353,1.1661146393054682,-0.7064318789104735,-0.014193209526418294,-0.20882415368971544,-0.07105106149180712
15_9-F-4,3256.178449,-0.8980694563000189,-0.9825287118006605,0.0301513107852906,0.342002257926166,-0.8520945355548247,-0.42144874423455503,0.1965031446532166,0.6646808181033619,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.17083904322406995,0.9016879564168354,-0.687090173394394,-0.014193209526418294,-0.321922722750729,-0.07105106149180712
15_9-F-4,3256.330849,-0.7772850226745918,-0.8884070444877322,0.04084791916619161,0.34286735313685346,-0.6241019946975457,-0.24141155843156606,0.0746377185483,0.2693480607484211,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.12271799989237187,0.5186762884456536,-0.32586604088066784,-0.014193209526418294,-0.39784534674827665,-0.07105106149180712
15_9-F-4,3256.483249,-0.6760580755390093,-0.8098544703922184,-0.00253894899735142,0.3571264175856468,-0.8817040310457783,0.09096477317526742,-0.2670585567162078,-0.07536376499437501,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.1146532399449342,0.03210878356688834,0.1875459497542403,-0.014193209526418294,-0.26413555577156156,-0.07105106149180712
15_9-F-4,3256.635649,-0.5299119929622734,-0.695917756939883,0.0007213221918024734,0.35995379580402626,-0.7632664932235076,0.4035581570332136,-0.3648467104608454,-0.27694420416852517,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.13653027511418214,-0.3822021639508983,0.9934483793411373,-0.014193209526418294,0.01570039495053332,-0.07105106149180712
15_9-F-4,3256.788049,-0.4961272621249133,-0.6697336363428349,-0.024288484559885838,0.39699799170140215,-0.5767269854905241,0.4371924840704178,-0.45874496661927583,-0.29432839428084173,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.1817181899340804,-0.6682300800009021,0.8275440848606734,-0.014193209526418294,0.22416693731153078,-0.07105106149180712
15_9-F-4,3256.940449,-0.41111046693569114,-0.6032115299323655,-0.08214525913764874,0.44032193013680826,-0.5204689677452617,0.27496185449993715,-0.2608143312385853,-0.3218740713493318,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.2191686151945153,-0.8441628084349039,1.2548359640868478,-0.014193209526418294,0.2645792589655135,-0.07105106149180712
15_9-F-4,3257.092849,-0.4011380422559885,-0.5954271142446859,-0.09418391266021345,0.4396354117889446,-0.5737659826444438,0.011828224033441588,0.026207305071371752,-0.2938403571389661,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.24646089276130406,-1.042361415380601,0.9882781093189442,-0.014193209526418294,-0.06875558656912967,-0.07105106149180712
15_9-F-4,3257.245249,-0.39213110327367134,-0.588350287788684,-0.03679511322825076,0.39815299689242084,-0.061522883184621645,-0.03961029500142786,0.11662005090713938,-0.2597906586176884,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.26974234910896816,-1.248172233160588,0.8941795205475542,-0.014193209526418294,-0.4743087263172273,1.5320861511339914
15_9-F-4,3257.397649,-0.3407198579193478,-0.5480124081274474,-0.017579801916118885,0.3968925492860114,-0.10889789239164319,-0.14348025235294837,0.006849764195374699,-0.28347602979160785,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.2822919185753399,-1.4056239097624537,0.3289986038089008,-0.014193209526418294,-0.9540792163461081,0.08581738860294101
15_9-F-4,3257.550049,-0.2628599644958348,-0.48785953894130246,-0.04069094515516941,0.4007762324969074,-0.3250469252250166,-0.3502249033237584,-0.20510822020925476,-0.31638905856308386,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.3016233376195888,-1.4372769965842211,-0.02478095801518937,-0.014193209526418294,-1.2151634513940055,0.08581738860294101
15_9-F-4,3257.702449,-0.28760897748029995,-0.5069669392345334,0.010750997781629093,0.4002615929043465,0.015461621513352721,-0.6598513109418054,-0.29450389804559796,-0.22601290120795992,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.35893603334823754,-1.3065491394775615,-0.008031623525302678,-0.014193209526418294,-1.0275219224960268,0.08581738860294101
15_9-F-4,3257.854849,-0.4331596257392961,-0.6201959573030064,0.0743342633228548,0.3442502490720448,-0.1266634357171465,-0.7765797282998655,-0.40530454737417093,-0.051702447572766846,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.3847455927128724,-0.9843038633873126,-0.3170883003734452,-0.014193209526418294,-0.5038648257963448,0.08581738860294101
15_9-F-4,3258.007249,-0.616154390763835,-0.7631475587342146,0.1297384084837817,0.35201471440870075,-0.20364794041512088,-0.8240630703905479,-0.42178704265179306,0.2840384447419651,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.38695328964658526,-0.5626901552867712,-0.3369144675550593,-0.014193209526418294,0.11720690091452961,0.08581738860294101
15_9-F-4,3258.159649,-0.6484822925196194,-0.7879164017925351,0.15390513000081293,0.34301367071934824,-0.14442939357475826,-0.7835042358266024,-0.2454497252269959,0.35255520478484514,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.3838842547342467,-0.10695812995030504,-0.21971836224590574,-0.014193209526418294,0.6804404289922626,0.08581738860294101
15_9-F-4,3258.312049,-0.5338951190717681,-0.6987485313985201,0.12524479491481585,0.36642005044082987,0.03618813807550091,-0.7656976795940941,-0.09175160336039226,0.12878773282301498,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.3834581611881036,0.28821856621964886,-1.2482275644827694,-0.014193209526418294,1.0129757403163504,0.08581738860294101
15_9-F-4,3258.464449,-0.4650885862478267,-0.6449648003613268,0.10369594127417464,0.3602075319839132,-0.2451014176809611,-0.8062565240502364,0.09543222967275772,-0.01170526188533079,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.39150247687594447,0.6147333848541069,-1.3446289113256025,-0.014193209526418294,1.0882817904872901,0.08581738860294101
15_9-F-4,3258.616849,-0.5883415365878474,-0.7412093839823468,0.09447119799828983,0.36507411997846245,0.3470876334644604,-0.855716277441687,0.38972956208294374,0.3501919008784671,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.39879270761805774,0.8645446045013173,-1.4304763779202527,-0.014193209526418294,1.0528876128625286,0.08581738860294101
15_9-F-4,3258.769249,-0.7296835653803344,-0.8516076275921829,0.08355651037841133,0.34672379093496986,0.6431817000909084,-1.019928036890434,0.6076270936059539,1.0430599822324347,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.4088521805190382,1.0839642014622763,-1.6514563929487254,-0.014193209526418294,0.9970221892780151,0.08581738860294101
15_9-F-4,3258.921649,-0.766185352625768,-0.8799149334161903,0.07698066003295595,0.33667574295871194,0.39742364551756143,-1.0921400785055184,0.7412563915100068,1.189127199699603,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.4351548735068324,1.2920579060020176,-1.4957622993175403,-0.014193209526418294,0.8452739630982271,0.08581738860294101
15_9-F-4,3259.074049,-0.6717107421591205,-0.8063161067019036,0.07009938769098832,0.3253641193926907,0.19607915316361105,-1.1742459582298896,1.0092395664742213,0.7869981761634909,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.506317210838808,1.403247350885431,-0.559375625475856,-0.014193209526418294,0.7421547123274866,-0.16551858056428417
15_9-F-4,3259.226449,-0.6542575656915854,-0.7928701491737623,0.0604824903353298,0.33123035293291564,0.26122014983767977,-1.1435809518830384,1.099652312309989,0.7189877522116236,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.5943376951360072,1.1980324099878044,0.2940575579065346,-0.014193209526418294,0.5630018343295395,-0.16551858056428417
15_9-F-4,3259.378849,-0.6629118746249825,-0.7992392802459017,0.06735041354606695,0.31969626411893987,0.6579866847118753,-1.2019439883368417,1.1511605219243048,0.9366071596362046,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.6341489481204009,-0.03567282783698678,0.8771942164652743,-0.014193209526418294,0.32426570735649957,-0.16551858056428417
15_9-F-4,3259.531249,-0.596458190360611,-0.7475785221312985,0.07256536428575701,0.2794227435546346,0.4507206604167436,-1.2642645461852857,1.3713093426083567,0.6697379712107876,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.6330977337697851,-0.7879452797518021,0.9923651445657989,-0.014193209526418294,0.23273303298381204,-0.16551858056428417
15_9-F-4,3259.683649,-0.5665467604307551,-0.7242250698407028,0.08183787647589193,0.2755510328480612,0.7734632196880658,-1.3186723958027093,1.2663607137489379,0.706218220832207,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.6334471108742217,-0.7692596810017006,0.9252550430204346,-0.014193209526418294,0.19480953298871084,-0.16551858056428417
15_9-F-4,3259.836049,-0.5487063309344701,-0.7100714098518868,0.09292943913282303,0.2716948284131224,0.758658708818079,-1.2642645461852857,1.1785050434392559,0.6007493608136645,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.640994428736079,-0.6008755548246377,0.4808905169103064,-0.014193209526418294,0.1236669809155762,-0.16731356074294504
15_9-F-4,3259.988449,-0.624016661890086,-0.7688090014993041,0.09332550691663613,0.2573800020927435,0.21976667257183954,-1.1584181775329971,1.3499187722871355,0.6150587642937829,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.6700366048468182,-1.0018632680931678,0.573499471970621,-0.014193209526418294,-0.04217286866648626,-0.16731356074294504
15_9-F-4,3260.140849,-0.6481353967391403,-0.7879164017925351,0.07414644049042676,0.2864383741151949,0.17239166336481884,-1.1336871137737474,1.3140787375856855,0.6630277468305603,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.66798974781909,-1.4372769965842211,0.7558678431948406,-0.014193209526418294,-0.017471803645009085,-0.16731356074294504
15_9-F-4,3260.293249,-0.6644958409765732,-0.8006546710136264,0.040118891369353815,0.34257038081199365,0.6757521984279432,-1.040701559470649,1.1686733798187374,0.8050033241015171,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.6727867435269681,-1.1597402179546386,0.42061267763617605,-0.014193209526418294,0.059100521818745755,-0.6707021306730832
15_9-F-4,3260.445649,-0.6389781660438605,-0.7808395753365331,0.03640717646463768,0.34670862955704057,0.6964787149900905,-0.9368339465695779,0.9887497337090095,0.6378681989402804,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.6742987792032186,-0.13836756143364445,0.047533136529173764,-0.014193209526418294,-0.001853384082595478,-0.6707021306730832
15_9-F-4,3260.598049,-0.6528296253213987,-0.7914547584060376,0.024659062063835016,0.35013209630862097,0.21088413778457793,-0.6618300765852242,0.864952097973306,0.3731838511113108,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.6410758647672408,0.9134124518506928,-0.29724814816448364,-0.014193209526418294,-0.07933805092956699,-0.36653920195090545
15_9-F-4,3260.750449,-0.6396024896510986,-0.7815472707203956,0.014214506823600292,0.342893587542173,-0.30728096736740484,-0.15930567870719478,0.7753536710501233,0.02474726987159693,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.6179213746492179,1.403247350885431,-0.36533050953709245,-0.014193209526418294,-0.37046435745214923,-0.36653920195090545
15_9-F-4,3260.902849,-0.6599634819068616,-0.797116201171127,0.016033954284411265,0.33014033439135454,-0.8372900246848379,0.3362918573014471,0.4333527203307101,-0.15454772303831968,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.5942386632392472,1.235482064189884,-0.7025396719583016,-0.014193209526418294,-0.7462108809877394,-0.36653920195090545
15_9-F-4,3261.055249,-0.6385619133066915,-0.780131879952671,-0.07931754474001035,0.4519386104874833,-0.4523674419760928,0.455987241007214,0.11775234279635415,-0.16981694917926424,0.0,3.0,0,0,0,1,0,0.001335908045022262,-0.5904685442003391,0.9768945198944474,-1.4128722351822451,-0.014193209526418294,-1.0317823876431604,-0.36653920195090545
15_9-F-4,3261.207649,-0.6952859777382896,-0.8247158116112723,-0.22024102636636883,0.6301133830961573,0.12501662454836185,-0.03169757687820624,0.02734070496638261,0.1371646071616216,0.0,2.0,0,0,1,0,0,0.001335908045022262,-0.5916735728361214,0.08883937082478287,-0.8986151127297948,-0.014193209526418294,-1.0272341294361447,-0.36653920195090545
15_9-F-4,3261.360049,-0.751241270380829,-0.8685920549628234,-0.14288454245172982,0.45185959010839066,0.3826186608965946,-0.5559837079329311,0.10842921317554786,0.6356838757548935,0.0,2.0,0,0,1,0,0,0.001335908045022262,-0.5844577408542841,-0.697174900833922,-0.11478379141910096,-0.014193209526418294,-0.5564258770226762,-0.36653920195090545
