Well,Depth,GR,RT,NPHI,RHOB,RD,DT,VSH,KLOGH,PHIF,SW,Equinor facies,Lithology,Lithology_0,Lithology_1,Lithology_2,Lithology_3,Lithology_4,GR_Slope,GR_Serration,RelPos,OppositionIndex,NTG_Slope,AI_Slope,BaseSharpness,PHIF_Confidence,SW_Confidence,PHIF_Std,SW_Std,PHIF_Lower_95CI,PHIF_Upper_95CI,SW_Lower_95CI,SW_Upper_95CI
15_9-F-5,3658.66685500,-0.98356195,-0.41218170,-0.01504818,-0.58478549,-0.41087069,0.09874968,-0.68418549,-0.02684715,0.62508128,-0.58430586,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.59206845,1.27582592,-0.08280177,-0.00413406,-0.10121695,-0.56625705,,,,,,,,
15_9-F-5,3658.81925500,-1.08997257,-0.35488314,0.65047660,-0.58478549,-0.41123036,0.07611251,-0.79922262,0.20324282,0.78601955,-0.65090827,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.54779066,1.23738019,-0.11784499,-0.00413406,0.26898570,-0.56625705,,,,,,,,
15_9-F-5,3658.97165500,-1.02002184,-0.32981854,0.19801524,-0.50349290,-0.41007083,0.09708338,-0.72253120,0.01095573,0.62653120,-0.63685714,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.52398107,1.20202706,-0.12329641,-0.00413406,0.56691038,-0.56625705,,,,,,,,
15_9-F-5,3659.12405500,-1.12137485,-0.32540541,0.09507439,-0.42380843,-0.39076095,0.14800743,-0.83230521,0.09806562,0.55113677,-0.62842648,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.45926787,1.15206410,0.40766714,-0.00413406,0.57407214,-0.56625705,,,,,,,,
15_9-F-5,3659.27645500,-1.02363442,-0.35016716,0.24350081,-0.42380843,-0.39398130,0.33102920,-0.72704242,-0.00173355,0.58738407,-0.61746653,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.39018834,1.04902061,0.41007899,-0.00413406,0.49719475,-0.56625705,,,,,,,,
15_9-F-5,3659.42885500,-0.99723521,-0.31713319,0.17646981,-0.50349290,-0.36753578,0.44142013,-0.69847106,-0.01478130,0.62218166,-0.64332065,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.29914063,0.84007480,1.07214094,-0.00413406,0.39982764,-0.56625705,,,,,,,,
15_9-F-5,3659.58125500,-0.85962879,-0.29498879,0.34404803,-0.58398143,-0.36322274,0.34969512,-0.55185512,-0.10237693,0.71207504,-0.66889371,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.23845927,0.57285155,0.12170252,-0.00413406,0.33714265,-0.10906697,,,,,,,,
15_9-F-5,3659.73365500,-0.75910148,-0.26665713,0.37038148,-0.50268692,-0.34633621,0.34571171,-0.44283289,-0.18027884,0.66712824,-0.67620034,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.20459725,0.28115957,-0.61322858,-0.00413406,0.26205315,-0.10906697,,,,,,,,
15_9-F-5,3659.88605500,-0.71052269,-0.26788780,0.37516950,-0.42622253,-0.34933447,0.40664945,-0.39020150,-0.21365682,0.62073174,-0.66664557,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.18118262,-0.04384521,-1.01580328,-0.00413406,0.34034975,-0.10906697,,,,,,,,
15_9-F-5,3660.03845500,-0.70744444,-0.25524302,0.02086135,-0.34412396,-0.33795313,0.44590661,-0.38719394,-0.23869126,0.48299193,-0.64950318,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.18884279,-0.40675358,-1.42193007,-0.00413406,0.43578626,-0.10906697,,,,,,,,
15_9-F-5,3660.19085500,-0.65164652,-0.23587599,0.15971172,-0.34251584,-0.31965138,0.45025750,-0.32704388,-0.25280765,0.51778931,-0.66608351,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.20869571,-0.75298823,-1.39630028,-0.00413406,0.34194853,-0.10906697,,,,,,,,
15_9-F-5,3660.34325500,-0.66390508,-0.23838060,0.24350081,-0.26283137,-0.31665264,0.43974167,-0.33982578,-0.25271898,0.48879139,-0.65962000,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.26655899,-1.07453237,-1.39046915,-0.00413406,0.11842347,-0.10906697,,,,,,,,
15_9-F-5,3660.49565500,-0.55749446,-0.27212688,0.18365152,-0.26283137,-0.31665264,0.44139582,-0.22554043,-0.28376318,0.47429243,-0.63460892,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.31447110,-1.29728295,-1.50981099,-0.00413406,-0.02704084,-0.10906697,,,,,,,,
15_9-F-5,3660.64805500,-0.51068855,-0.28160956,0.04480114,-0.18314690,-0.29798866,0.42443360,-0.17441282,-0.30100463,0.39019871,-0.61128401,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.41232844,-1.44736619,-1.56573439,-0.00413406,-0.14330280,-0.10906697,,,,,,,,
15_9-F-5,3660.80045500,-0.39898952,-0.29113442,-0.22332427,-0.26283137,-0.30187173,0.37863187,-0.05486435,-0.31894955,0.37569975,-0.59976208,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.49159205,-1.45798073,-1.44511550,-0.00413406,-0.26426222,-0.10906697,,,,,,,,
15_9-F-5,3660.95285500,-0.40966941,-0.34570514,-0.01504818,-0.10024428,-0.31303348,0.28523962,-0.06614248,-0.32027344,0.32640341,-0.55395538,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.57267636,-1.42324498,-0.96509811,-0.00413406,-0.28827695,-0.10906697,,,,,,,,
15_9-F-5,3661.10525500,-0.42933541,-0.35879870,0.29138039,-0.02377988,-0.33219123,0.18004489,-0.08719505,-0.31624266,0.35250150,-0.55142617,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.61517783,-1.24084914,-0.63052422,-0.00413406,-0.19683155,-0.10906697,,,,,,,,
15_9-F-5,3661.25765500,-0.44309969,-0.38821162,0.08789268,-0.02136579,-0.34398756,0.13988165,-0.10223262,-0.31730165,0.30175524,-0.52051363,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.64256332,-1.15608023,-0.87070161,-0.00413406,-0.08306601,-0.09949144,,,,,,,,
15_9-F-5,3661.41005500,-0.52224278,-0.41909370,-0.01026049,-0.10185431,-0.36000746,0.19733812,-0.18719472,-0.30359110,0.32785333,-0.50674357,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.66260745,-0.75034040,-1.41908777,-0.00413406,-0.19315957,-0.09949144,,,,,,,,
15_9-F-5,3661.56245500,-0.59731794,-0.42440960,0.01846732,-0.18234285,-0.36542947,0.31262042,-0.26839736,-0.28354714,0.38439904,-0.51770344,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67471283,-0.40993143,-1.34272288,-0.00413406,-0.31135159,-0.09949144,,,,,,,,
15_9-F-5,3661.71485500,-0.65952749,-0.42986974,0.01607330,-0.18234285,-0.36937792,0.26958838,-0.33531444,-0.26770981,0.38439904,-0.51517423,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67794744,0.03961045,-1.50475046,-0.00413406,-0.39275039,-0.09949144,,,,,,,,
15_9-F-5,3661.86725500,-0.68092375,-0.46669326,0.09268037,-0.18234285,-0.39358631,0.10489030,-0.35862268,-0.25911517,0.40324775,-0.49409754,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68794717,0.37046094,-1.48682002,-0.00413406,-0.51482631,-0.09949144,,,,,,,,
15_9-F-5,3662.01965500,-0.68678286,-0.49084485,-0.03180629,-0.18234285,-0.40545428,0.02026155,-0.36463769,-0.26127773,0.37279991,-0.46936753,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68194425,1.13055619,-1.53074264,-0.00413406,-0.56928213,-0.09949144,,,,,,,,
15_9-F-5,3662.17205500,-0.58556337,-0.49898791,0.18604552,-0.10185431,-0.42417668,-0.00691072,-0.25561546,-0.28703077,0.37569975,-0.46149883,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.64803247,1.39416889,-1.54082261,-0.00413406,-0.59337440,-0.09949144,,,,,,,,
15_9-F-5,3662.32445500,-0.46365196,-0.50529393,-0.10601933,-0.10185431,-0.42811125,-0.07463803,-0.12403698,-0.31433634,0.30465507,-0.43620677,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.62284685,1.37132725,-1.39114008,-0.00413406,-0.38160971,-0.09949144,,,,,,,,
15_9-F-5,3662.47685500,-0.45324525,-0.51418301,-0.18741441,-0.10185431,-0.44306359,-0.10650437,-0.11275886,-0.31694149,0.28435645,-0.42384180,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.59256379,1.16379196,-0.47106552,-0.00413406,-0.09935519,-0.09949144,,,,,,,,
15_9-F-5,3662.62925500,-0.51885487,-0.52702215,-0.15389891,-0.10185431,-0.46324690,-0.26819993,-0.18418716,-0.30661846,0.29305574,-0.41794035,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.56038143,0.86459956,0.48085567,-0.00413406,0.06585674,-0.09949144,,,,,,,,
15_9-F-5,3662.78165500,-0.54529658,-0.54233992,-0.24247604,-0.10265838,-0.47599237,-0.14153219,-0.21351042,-0.30359855,0.27130740,-0.40107894,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.52632364,0.46912701,1.38808464,-0.00413406,0.34255457,-0.09949144,,,,,,,,
15_9-F-5,3662.93405500,-0.43106579,-0.54418868,0.04480114,-0.18395288,-0.47384569,0.07465379,-0.08945061,-0.31363934,0.39164863,-0.42721405,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.50143414,-0.04915942,1.44710451,-0.00413406,0.60365079,-0.15949134,,,,,,,,
15_9-F-5,3663.08645500,-0.42701604,-0.57352120,-0.11559537,-0.26122133,-0.48992506,0.09736484,-0.08493938,-0.31372092,0.40034792,-0.40613735,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.50466407,-0.60181246,1.57114302,-0.00413406,0.58398710,-0.15949134,,,,,,,,
15_9-F-5,3663.23885500,-0.41788436,-0.61047069,-0.14192883,-0.26283137,-0.50229302,0.20343012,-0.07516504,-0.31532107,0.39454846,-0.37494383,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.53790185,-1.10323072,1.25432714,-0.00413406,0.25642166,-0.15949134,,,,,,,,
15_9-F-5,3663.39125500,-0.41508533,-0.59946398,0.00170957,-0.18314690,-0.50498517,0.27222341,-0.07290937,-0.31644417,0.38004950,-0.38000225,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.58550044,-1.41918378,-0.71724999,-0.00413406,-0.05759091,-0.15949134,,,,,,,,
15_9-F-5,3663.54365500,-0.30279730,-0.59040745,0.00889126,-0.25880723,-0.51887142,0.16266563,0.04889465,-0.32734549,0.42934584,-0.39658258,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.65004623,-1.45798073,-0.98276703,-0.00413406,-0.21704937,-0.15949134,,,,,,,,
15_9-F-5,3663.69605500,-0.29181400,-0.61891498,0.18365152,-0.10587845,-0.52947195,0.02919617,0.06092466,-0.33060978,0.37714967,-0.35976859,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.66296926,1.39416889,-1.00389490,-0.00413406,-0.36837017,-0.15949134,,,,,,,,
15_9-F-5,3663.84845500,-0.26989556,-0.60713887,0.07831664,-0.02216985,-0.52555577,-0.07271459,0.08423291,-0.33537468,0.29885541,-0.34796560,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.63709666,0.95826231,-0.78997671,-0.00413406,-0.28883449,-0.70790871,,,,,,,,
15_9-F-5,3664.00085500,-0.25558468,-0.63262315,-0.66142154,-0.02216985,-0.54108440,-0.10033944,0.09927048,-0.34167280,0.11906863,-0.27208948,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.64265942,0.16685414,-0.99117199,-0.00413406,0.07189330,-0.70790871,,,,,,,,
15_9-F-5,3664.15325500,-0.23453456,-0.62089337,-0.30471936,-0.10185431,-0.55114254,-0.04871688,0.12257873,-0.33927820,0.25680844,-0.32295460,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.66999996,-0.28986378,-0.95855327,-0.00413406,0.27197744,-0.70790871,,,,,,,,
15_9-F-5,3664.30565500,-0.23858431,-0.61722520,0.06874093,-0.10185431,-0.54976408,0.03550791,0.11806739,-0.33619991,0.34670183,-0.35161892,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.70850665,-0.18233286,-0.86216907,-0.00413406,0.36251853,-0.70790871,,,,,,,,
15_9-F-5,3664.45805500,-0.29740582,-0.59130598,0.13098425,-0.10185431,-0.55262605,0.15330181,0.05415777,-0.33062712,0.36120079,-0.37887814,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68554577,-0.10137142,-1.03228235,-0.00413406,0.37627290,-0.70790871,,,,,,,,
15_9-F-5,3664.61045500,-0.38623924,-0.58134050,0.10704445,-0.18234285,-0.56438556,0.20866372,-0.04133056,-0.31892012,0.40614759,-0.40051689,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68599017,-0.65013984,-0.22728998,-0.00413406,0.29330570,-0.70790871,,,,,,,,
15_9-F-5,3664.76285500,-0.45513961,-0.57771773,-0.31429506,-0.26283137,-0.55714188,0.23209758,-0.11501453,-0.31255971,0.35250150,-0.39180515,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.70130743,-1.31886928,-0.26073618,-0.00413406,0.21360578,-0.52973803,,,,,,,,
15_9-F-5,3664.91525500,-0.40482431,-0.57434367,0.40868500,-0.26283137,-0.56416299,0.26401254,-0.06087936,-0.30876624,0.52938844,-0.43620677,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68638434,-1.45798073,-0.10609276,-0.00413406,0.12538252,-0.52973803,,,,,,,,
15_9-F-5,3665.06765500,-0.21384877,-0.56506755,0.42304909,-0.26283137,-0.56002339,0.26659802,0.14438320,-0.33157497,0.53228827,-0.43901704,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67517371,-1.07999659,-0.08840303,-0.00413406,0.17181663,-0.52973803,,,,,,,,
15_9-F-5,3665.22005500,-0.15855472,-0.56839288,-0.24247604,-0.18234285,-0.56290340,0.29097630,0.20453327,-0.34231947,0.32060374,-0.38225038,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67070819,-0.59343153,-0.03521782,-0.00413406,0.20899759,-0.52973803,,,,,,,,
15_9-F-5,3665.37245500,-0.28580295,-0.56959149,0.06634691,-0.26122133,-0.55974345,0.31290188,0.06693978,-0.32840411,0.44529473,-0.41653517,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67059730,-0.50563357,-0.61657410,-0.00413406,0.20917967,-0.52973803,,,,,,,,
15_9-F-5,3665.52485500,-0.34189236,-0.57147071,0.29616844,-0.18475694,-0.54704496,0.31532933,0.00678961,-0.32185527,0.45399401,-0.41878339,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.66971663,-0.10374543,0.18998656,-0.00413406,0.02705258,-0.23541651,,,,,,,,
15_9-F-5,3665.67725500,-0.24473478,-0.55827554,0.32010823,-0.26122133,-0.55395262,0.37515153,0.11130050,-0.32983365,0.50619018,-0.43901704,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67196327,0.40091241,-0.23883445,-0.00413406,-0.17203928,-0.23541651,,,,,,,,
15_9-F-5,3665.82965500,-0.11666085,-0.54454369,0.21716735,-0.26283137,-0.54972054,0.40754432,0.24964598,-0.34067402,0.48154201,-0.44042214,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.65902667,1.17566492,-0.03968557,-0.00413406,-0.17205706,-0.23541651,,,,,,,,
15_9-F-5,3665.98205500,-0.16727355,-0.53340088,0.55711142,-0.42380843,-0.55700991,0.32368794,0.19701460,-0.33094320,0.66422841,-0.49072520,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.57258822,1.39416889,-0.11109151,-0.00413406,-0.16741657,-0.23541651,,,,,,,,
15_9-F-5,3666.13445500,-0.32236000,-0.52171851,0.45656459,-0.42380843,-0.55999388,0.29086596,0.02784218,-0.31392708,0.63958024,-0.49775077,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.49223242,1.23386409,-0.31448972,-0.00413406,-0.15529064,-0.23541651,,,,,,,,
15_9-F-5,3666.28685500,-0.46520631,-0.52071091,0.19562158,-0.42380843,-0.56139525,0.38509135,-0.12629265,-0.29427259,0.57723486,-0.48847707,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.49385874,1.02541417,-0.15214226,-0.00413406,-0.11433645,-0.23541651,,,,,,,,
15_9-F-5,3666.43925500,-0.40056819,-0.51754191,0.16210572,-0.42380843,-0.55700991,0.40629413,-0.05636802,-0.30680141,0.56853557,-0.48735296,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.50945241,0.82924886,0.51897077,-0.00413406,0.09309861,-0.23541651,,,,,,,,
15_9-F-5,3666.59165500,-0.36452717,-0.50921650,0.16210572,-0.42380843,-0.56885315,0.35112952,-0.01877420,-0.31222679,0.56708565,-0.49241137,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.50737765,0.72278401,0.89590667,-0.00413406,0.18156752,-0.23541651,,,,,,,,
15_9-F-5,3666.74405500,-0.26761256,-0.51426673,0.37038148,-0.42622253,-0.56728584,0.32774429,0.08648847,-0.32208780,0.61928182,-0.49775077,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.50983891,0.44876164,1.19482712,-0.00413406,0.06859716,-0.23541651,,,,,,,,
15_9-F-5,3666.89645500,-0.35147325,-0.51029530,0.96408721,-0.50268692,-0.56444485,0.46028241,-0.00373663,-0.29678053,0.81066772,-0.54102835,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.50928553,0.18071138,0.65625930,-0.00413406,0.02297244,-0.23541651,,,,,,,,
15_9-F-5,3667.04885500,-0.25708437,-0.51745766,0.92338967,-0.50429695,-0.57637115,0.54313452,0.09927048,-0.31351196,0.80196843,-0.53231662,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.51768951,0.08136472,-0.26993193,-0.00413406,0.01940686,-0.23541651,,,,,,,,
15_9-F-5,3667.20125500,-0.16414655,-0.51234492,0.86114635,-0.58398143,-0.56142483,0.47592150,0.19626259,-0.32323435,0.83821572,-0.54074729,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.51475960,0.16560769,-0.92419680,-0.00413406,-0.04565421,-0.18172046,,,,,,,,
15_9-F-5,3667.35365500,0.04755740,-0.51932471,0.58105122,-0.50268692,-0.58268070,0.40383114,0.42633706,-0.34429615,0.71787450,-0.50730563,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.48156435,0.15878191,-1.36536539,-0.00413406,-0.15588536,-0.18172046,,,,,,,,
15_9-F-5,3667.50605500,0.11117561,-0.50640576,0.23871315,-0.42622253,-0.59295733,0.36628985,0.49475781,-0.34957338,0.58738407,-0.48707197,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.42194812,-0.04195338,-1.06487817,-0.00413406,-0.19886531,-0.18172046,,,,,,,,
15_9-F-5,3667.65845500,-0.03732332,-0.53111445,0.53317199,-0.42380843,-0.60105682,0.35898506,0.33310430,-0.34080897,0.65842895,-0.48819600,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.35650132,-0.45381719,-0.59356415,-0.00413406,-0.17940874,-0.18172046,,,,,,,,
15_9-F-5,3667.81085500,-0.15014556,-0.52387819,0.99042103,-0.50429695,-0.60897600,0.39371927,0.21430772,-0.32592842,0.81936701,-0.52894438,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.37407338,-0.90273770,-0.28697320,-0.00413406,-0.18955952,-0.18172046,,,,,,,,
15_9-F-5,3667.96325500,-0.27965850,-0.52385684,0.49008045,-0.50429695,-0.60402264,0.35559075,0.07370668,-0.31651135,0.69757608,-0.50758661,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.40825309,-1.19550021,-0.06015276,-0.00413406,-0.09281312,-0.18172046,,,,,,,,
15_9-F-5,3668.11565500,-0.23512958,-0.52284506,0.23392510,-0.50429695,-0.59505805,0.27811905,0.12182673,-0.32513934,0.63523070,-0.49409754,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.44200599,-1.38231698,0.08369749,-0.00413406,-0.03379927,-0.18172046,,,,,,,,
15_9-F-5,3668.26805500,-0.29314971,-0.51967357,0.48289840,-0.42461249,-0.59791710,0.26438003,0.05866910,-0.31752002,0.64682983,-0.50027998,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.45601207,-1.43091463,-1.05151766,-0.00413406,0.02838285,-0.18172046,,,,,,,,
15_9-F-5,3668.42045500,-0.22898512,-0.52923655,0.07113459,-0.26283137,-0.60421243,0.27699135,0.12859363,-0.33354298,0.44674442,-0.44660466,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.48108167,-1.45798073,-1.16156394,-0.00413406,0.04435665,-0.18172046,,,,,,,,
15_9-F-5,3668.57285500,-0.14293870,-0.50506778,0.35601773,-0.17992874,-0.59483986,0.18427329,0.22107462,-0.33934708,0.46414322,-0.46655725,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.46060836,-0.39930376,-0.78920455,-0.00413406,0.07013140,-0.18172046,,,,,,,,
15_9-F-5,3668.72525500,0.04617305,-0.50703476,-0.00307845,-0.02619399,-0.59782314,0.09555080,0.42483329,-0.35166205,0.28290653,-0.41484909,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.33231792,0.87905182,-0.15161694,-0.00413406,-0.04269888,-0.18172046,,,,,,,,
15_9-F-5,3668.87765500,0.13816381,-0.49505149,0.42544311,-0.17992874,-0.59791710,0.13796943,0.52408095,-0.35200206,0.48154201,-0.47049155,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.07386972,1.39416889,0.16097513,-0.00413406,-0.24069349,-0.71724196,,,,,,,,
15_9-F-5,3669.03005500,0.22274088,-0.49184572,0.50683820,-0.18234285,-0.59013630,0.17700591,0.61505816,-0.35400890,0.50329035,-0.47554996,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,0.21969279,1.14887376,-0.48694307,-0.00413406,-0.29199231,-0.71724196,,,,,,,,
15_9-F-5,3669.18245500,0.10434512,-0.49637378,0.70314420,-0.42622253,-0.59455944,0.27469949,0.48723913,-0.34734500,0.70047593,-0.51854648,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,0.34530393,0.68677365,-1.00853259,-0.00413406,-0.24499773,-0.71724196,,,,,,,,
15_9-F-5,3669.33485500,-0.04663716,-0.52835397,0.46853465,-0.58719958,-0.58088011,0.24761324,0.32483362,-0.33782888,0.74397259,-0.50842965,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,0.36725338,0.10830647,-1.50170376,-0.00413406,-0.43035526,-0.71724196,,,,,,,,
15_9-F-5,3669.48725500,-0.09810590,-0.53453156,0.62893083,-0.66366397,-0.57943428,0.26968656,0.26919467,-0.33060062,0.82951622,-0.52248078,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,0.31873383,-0.42258050,-1.52862174,-0.00413406,-0.85695303,-0.71724196,,,,,,,,
15_9-F-5,3669.63965500,-0.02922985,-0.53792771,0.72229598,-0.58478549,-0.58705098,0.31025469,0.34363053,-0.33725670,0.80341814,-0.51320708,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,0.27688394,-0.83683023,-1.59086211,1.25297446,-1.09215282,-0.71724196,,,,,,,,
15_9-F-5,3669.79205500,0.10116345,-0.53740206,0.51641388,-0.25880723,-0.58551407,-0.15661959,0.48197602,-0.34968110,0.55548652,-0.45700248,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,0.22103028,-1.13869046,-1.63039886,2.51008298,-0.85656458,-0.71724196,,,,,,,,
15_9-F-5,3669.94445500,0.23336635,-0.50019815,0.38953323,0.06556290,-0.60071069,-0.65078957,0.62633640,-0.35578186,0.32060374,-0.42468484,4.00000000,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,0.16827541,-1.29931792,-1.63522992,3.76719150,-0.17258279,-0.71724196,,,,,,,,
