Well,Depth,GR,RT,NPHI,RHOB,RD,DT,VSH,KLOGH,PHIF,SW,Equinor facies,Lithology,Lithology_0,Lithology_1,Lithology_2,Lithology_3,Lithology_4,GR_Slope,GR_Serration,RelPos,OppositionIndex,NTG_Slope,AI_Slope,BaseSharpness
15_9-F-12,3173.4252,1.450749878,0.577515647,1.134059209,-0.995278331,0.971916821,0.665868406,1.540618958,-0.360572647,1.157191887,-1.043778245,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.255795734,1.189457812,0.448459442,-0.004134061,0.003178233,-0.650650071
15_9-F-12,3173.5776,1.500633917,0.547087896,1.131665235,-0.992862385,0.965437671,0.70115337,1.600017249,-0.360792847,1.154292535,-1.034223467,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.189500317,0.992909119,-0.720542616,-0.004134061,0.763564479,-0.650650071
15_9-F-12,3173.73,1.556340936,0.632120864,0.978450866,-0.845569687,0.958601925,0.466864383,1.666182433,-0.361146291,1.026701935,-1.048274611,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.135799445,0.738789843,-1.219029474,-0.004134061,1.047764683,-0.650650071
15_9-F-12,3173.8824,1.612041465,0.705082036,0.825236736,-0.698275056,0.951690321,0.987702627,1.733099344,-0.361396536,0.89911119,-1.057829417,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.096370746,0.454049057,-0.854905536,-0.004134061,1.092570013,-0.650650071
15_9-F-12,3174.0348,1.679794197,0.74406222,0.746235337,-0.607322208,0.944159419,1.165478634,1.813550344,-0.361562144,0.822266706,-1.061763737,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.072468452,0.151925869,0.190030676,-0.004134061,0.814379194,-0.316154217
15_9-F-12,3174.1872,1.788238956,0.692880322,0.909025844,-0.705519272,0.934681961,1.036923915,1.942873129,-0.361652154,0.923759229,-1.054738137,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.067727395,-0.153417858,1.17176627,-0.004134061,0.38235087,-0.16001996
15_9-F-12,3174.3396,1.896683715,0.636044084,1.074210086,-0.803714405,0.925058151,1.115425139,2.071443962,-0.361723966,1.023802149,-1.045745405,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.08610409,-0.444482904,1.599746676,-0.004134061,-0.317387545,-0.112290947
15_9-F-12,3174.492,2.005128475,0.572145851,1.237000114,-0.901911469,0.915282029,1.073741466,2.200766748,-0.361781001,1.123844488,-1.034223467,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.134803491,-0.706641472,1.650910073,-0.004134061,-0.519631138,-0.018416922
15_9-F-12,3174.6444,2.0229242,0.554193764,1.241788302,-0.883398848,0.893609002,0.99970148,2.221819682,-0.361796267,1.113695236,-1.02775997,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.19747665,-0.931557171,1.530982639,-0.004134061,-0.381803667,0.027676704
15_9-F-12,3174.7968,2.035692541,0.538581358,1.237000114,-0.859252106,0.870471139,1.004567602,2.236856999,-0.361808846,1.097746411,-1.021858461,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.273032883,-1.126128864,0.877326093,-0.004134061,-0.29781064,0.12313473
15_9-F-12,3174.9492,2.04846135,0.522479425,1.232212165,-0.834301282,0.84644257,0.889641563,2.252646342,-0.361820693,1.080347838,-1.015394963,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.359966139,-1.287609093,-1.62196687,-0.004134061,-0.040027278,0.541114135
15_9-F-12,3175.1016,2.053706916,0.511517037,1.210666394,-0.826251134,0.820798012,0.877508064,2.258661509,-0.361826189,1.070198586,-1.011179592,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.454613644,-1.394254976,-1.624507088,-0.004134061,0.165891415,0.863584079
15_9-F-12,3175.254,2.055182287,0.503183639,1.181938939,-0.826251134,0.793710435,0.932660523,2.260165038,-0.361828631,1.064398868,-1.007807346,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.552170426,-1.448256029,-0.290408443,-0.004134061,0.237884292,0.863584079
15_9-F-12,3175.4064,2.056663682,0.494713102,1.150817031,-0.826251134,0.765393587,1.040576319,2.262421045,-0.361830952,1.057149547,-1.004716094,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.654716723,-1.457980733,1.377963503,-0.004134061,0.245039179,0.145222487
15_9-F-12,3175.5588,2.060428315,0.489528232,1.143635347,-0.845569687,0.738710122,1.105889265,2.266932158,-0.361830952,1.065848616,-1.003872997,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.759341402,-0.888813033,1.618639465,-0.004134061,0.260650531,-0.836089122
15_9-F-12,3175.7112,2.067835748,0.489754645,1.167574853,-0.89386124,0.715766771,1.095937292,2.275202881,-0.361827166,1.102096381,-1.006964249,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.841786227,0.080876017,0.207291173,-0.004134061,0.078163703,-0.836089122
15_9-F-12,3175.8636,2.075236704,0.489982434,1.193908572,-0.942960738,0.691948291,1.059181451,2.284225105,-0.361823258,1.13834371,-1.010055529,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.890886421,0.926063484,-0.902376186,-0.004134061,-0.127631472,-0.836089122
15_9-F-12,3176.016,2.078497346,0.490122317,1.222636506,-0.98964421,0.667360133,1.232201678,2.287984641,-0.361816907,1.174590895,-1.012865757,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.896478076,-1.457980733,-1.319644215,-0.004134061,-0.158877508,-0.836089122
15_9-F-12,3176.1684,2.046481988,0.489532722,1.30403164,-1.014595033,0.643336772,1.120952347,2.250390786,-0.361786863,1.209388041,-1.015956981,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.893587185,-1.457980733,-1.497286617,-0.004134061,0.04723098,-0.836089122
15_9-F-12,3176.3208,2.014466169,0.488942452,1.383032559,-1.038741776,0.618352307,1.077810899,2.212044979,-0.361752178,1.244185768,-1.01876721,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.882197949,-1.457980733,-1.593920902,-0.004134061,0.046399552,-0.836089122
15_9-F-12,3176.4732,1.982450811,0.488351506,1.462033719,-1.063692519,0.592322014,1.144410511,2.173699172,-0.361711875,1.278983349,-1.021858461,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.86384219,-1.457980733,-1.665374073,-0.004134061,-0.122225843,-0.836089122
15_9-F-12,3176.6256,2.01205601,0.485350521,1.37824461,-1.047596005,0.57488024,1.308349311,2.209037471,-0.361748758,1.248535302,-1.018205164,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.840694476,-1.457980733,-1.652360324,-0.004134061,-0.140848131,-0.836089122
15_9-F-12,3176.778,2.054806147,0.481813546,1.260939859,-1.02264325,0.559051152,1.142302865,2.260165038,-0.361794069,1.205038507,-1.01314678,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.815176823,-1.447115761,-1.55318167,-0.004134061,-0.220471164,-0.836089122
15_9-F-12,3176.9304,2.097555828,0.47825211,1.143635347,-0.998496507,0.542809529,1.020831325,2.310541104,-0.361831318,1.160091818,-1.007807346,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.788309733,-1.418142054,-1.282349379,-0.004134061,-0.322287596,-0.836089122
15_9-F-12,3177.0828,2.100282371,0.479443017,1.10293778,-0.973545684,0.53178691,0.954844179,2.314300189,-0.361838157,1.135443779,-1.00612118,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.761176147,-1.398949773,-0.409286459,-0.004134061,-0.460149153,-0.836089122
15_9-F-12,3177.2352,2.069377828,0.484603587,1.12927126,-0.949398941,0.525366826,0.953079705,2.277458437,-0.361822525,1.126744275,-1.007526323,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.705264559,-1.387621357,0.415628571,-0.004134061,-0.211790825,-0.836089122
15_9-F-12,3177.3876,2.038473285,0.489711472,1.157999194,-0.924448117,0.518877281,0.948924234,2.24061661,-0.361805304,1.119494954,-1.008650386,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.611548001,-1.370217848,-0.128411688,-0.004134061,-0.091786981,-0.494420353
15_9-F-12,3177.54,2.009026051,0.510215003,1.184332914,-0.913179793,0.522553476,0.817096771,2.205278311,-0.361785519,1.118044771,-1.01511394,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.492433925,-1.314132035,-1.190851231,-0.004134061,-0.228590414,0.09138145
15_9-F-12,3177.6924,1.983671412,0.569520139,1.208272659,-0.937326536,0.553929245,0.948642783,2.175203152,-0.361760116,1.139793313,-1.034785541,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.382662445,-1.190619114,-1.355395409,-0.004134061,-0.559074476,0.927336555
15_9-F-12,3177.8448,1.958322329,0.622693919,1.232212165,-0.962277359,0.583803243,0.926188878,2.145128068,-0.361731782,1.160091818,-1.051646914,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.311299094,-0.998984412,-0.840669711,-0.004134061,-0.916747233,1.1774862
15_9-F-12,3177.9972,1.932967229,0.670888167,1.258545884,-0.986424102,0.612308253,0.740545174,2.115052909,-0.361700151,1.181840361,-1.066541126,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.263014299,-0.74682442,0.31407354,-0.004134061,-1.045684193,0.655818619
15_9-F-12,3178.1496,1.910156622,0.609339099,1.213060369,-0.96308144,0.524837214,0.488765656,2.087985334,-0.361687083,1.155742283,-1.048274611,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.238004323,-0.434475992,1.495975604,-0.004134061,-0.996553232,-0.586369001
15_9-F-12,3178.302,1.887394193,0.536903291,1.165181118,-0.938934698,0.420268894,0.273106117,2.060917758,-0.361673893,1.129644206,-1.025511787,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.240605793,-0.10414551,1.677390476,-0.004134061,-0.673331097,-0.586369001
15_9-F-12,3178.4544,1.864631764,0.45258184,1.117301627,-0.913983874,0.29455066,0.269429409,2.033850107,-0.361660214,1.102096381,-0.9974095,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.268703967,0.214757554,1.693692033,-0.004134061,-0.402627223,-0.586369001
15_9-F-12,3178.6068,1.767947833,0.396478059,0.988027003,-0.803714405,0.228921962,0.340503349,1.91806111,-0.361587913,1.003503209,-0.971274344,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.310820878,0.544717721,1.682623487,-0.004134061,-0.344406626,-0.586369001
15_9-F-12,3178.7592,1.639697411,0.353792537,0.825236736,-0.656419774,0.195357755,0.261965662,1.765430059,-0.361467249,0.873012968,-0.944858195,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.338463089,0.861940027,1.59800221,-0.004134061,-0.480097284,-0.586369001
15_9-F-12,3178.9116,1.51144745,0.307248264,0.662446229,-0.509127156,0.159882581,0.000761544,1.612799009,-0.361311533,0.742522581,-0.91506977,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.296784192,1.138531678,1.43411682,-0.004134061,-0.652979307,-0.586369001
15_9-F-12,3179.064,1.449025522,0.225666857,0.523595707,-0.320783256,0.089949362,-0.285113525,1.538363176,-0.361301152,0.59173369,-0.864766705,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.160235229,1.326505061,1.092949013,-0.004134061,-0.555992613,-0.586369001
15_9-F-12,3179.2164,1.477525462,0.073612937,0.423049017,-0.075293493,-0.043119335,-0.524881113,1.572197646,-0.361492041,0.41629676,-0.767813814,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.033855012,1.394168894,0.100914852,-0.004134061,-0.305183025,-0.586369001
15_9-F-12,3179.3688,1.506025632,-0.143103234,0.320108113,0.170198121,-0.212536074,-0.602499622,1.606784143,-0.361631147,0.240859685,-0.611846065,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.250731537,1.367974752,-1.208538518,-0.004134061,-0.050034095,-0.586369001
15_9-F-12,3179.5212,1.538927369,-0.231337651,0.231531055,0.384296926,-0.405948933,-0.532847926,1.645881676,-0.361728729,0.085721114,-0.515736299,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.480662297,1.274475808,-1.40517924,-0.004134061,-0.085788407,-0.586369001
15_9-F-12,3179.6736,1.599072548,0.413757778,0.209985285,0.409247669,-0.393101368,-0.585892726,1.71731,-0.361783687,0.065422465,-0.865609745,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.685098338,1.092359075,-1.445143532,-0.004134061,-0.144579741,-0.586369001
15_9-F-12,3179.826,1.659217728,0.691307164,0.1860453,0.433394492,-0.380524371,-0.687459378,1.788738325,-0.361827654,0.045124105,-0.967621075,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.807585862,0.83993747,-1.625271602,-0.004134061,-0.007217593,-0.586369001
15_9-F-12,3179.9784,1.719362907,0.870663929,0.164499529,0.458347167,-0.368185323,-0.889319116,1.860166649,-0.361862828,0.024825455,-1.021858461,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.875449173,0.535280634,-1.659414663,-0.004134061,0.217614061,-0.586369001
15_9-F-12,3180.1308,1.93643447,0.757205896,0.020861298,0.672445972,-0.155398012,-0.910632227,2.118812445,-0.361947708,-0.143362009,-0.960595503,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.898278902,0.211941156,-1.637352015,-0.004134061,0.680888731,-0.403483038
15_9-F-12,3180.2832,2.179419324,0.537168197,-0.144322944,0.917131573,0.024539097,-0.733665987,2.408285202,-0.361983736,-0.334747909,-0.836383395,4,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.892551389,-0.10876058,-1.414449323,-0.004134061,1.069266133,-0.368600346
15_9-F-12,3180.4356,2.422410201,0.144937705,-0.309507186,1.162621336,0.163995696,-0.735062996,2.697757508,-0.361996438,-0.526133809,-0.566039365,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.846751712,-0.407600948,-0.712123473,-0.004134061,1.081125968,-0.117824819
15_9-F-12,3180.588,2.616773997,-0.255382257,-0.29035539,1.124792094,0.215799828,-0.593724893,2.929336029,-0.361999613,-0.497136091,-0.257757304,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.76368636,-0.680100217,0.544732051,-0.004134061,0.715320906,0.098069846
15_9-F-12,3180.7404,2.775557915,-0.382039276,-0.134747285,0.879302412,0.217736104,-0.391019858,3.118057105,-0.362000468,-0.308649832,-0.214760777,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.653760719,-0.919674045,1.184962707,-0.004134061,0.241724249,0.192180598
15_9-F-12,3180.8928,2.934336278,-0.550369543,0.020861298,0.633812649,0.219666426,-0.382047829,3.307530209,-0.362001201,-0.120163718,-0.122585304,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.521605973,-1.123200929,1.121226132,-0.004134061,-0.008383306,0.192180598
15_9-F-12,3181.0452,3.005464528,-0.495858573,0.154923871,0.418101979,0.238430884,-0.265430253,3.391740067,-0.362001323,0.046573998,-0.236961584,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.378245721,-1.286063043,0.047111013,-0.004134061,-0.0202147,0.192180598
15_9-F-12,3181.1976,2.868708364,-0.098447597,0.245894663,0.270807349,0.293772294,-0.208120583,3.229334991,-0.361999613,0.159665667,-0.584024885,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.258064949,-1.40264514,-1.050268098,-0.004134061,0.189847634,0.192180598
15_9-F-12,3181.35,2.73194571,0.123161304,0.33447172,0.12351465,0.344601294,-0.137463696,3.06617751,-0.361996438,0.27275719,-0.740554596,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.220434129,-1.457980733,-1.537274721,-0.004134061,0.539821927,0.192180598
15_9-F-12,3181.5024,2.597375045,0.278099515,0.423049017,-0.022975899,0.392772275,0.089594376,2.906027539,-0.361990942,0.384398965,-0.837507486,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.309395933,-1.449267527,-1.531673969,-0.004134061,0.727942325,0.192180598
15_9-F-12,3181.6548,2.599779648,0.421687219,0.442200813,-0.146123707,0.502485413,0.289051914,2.909035122,-0.361989721,0.46414309,-0.908606272,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.568118192,-1.40557358,-1.499112034,-0.004134061,0.89833397,0.192180598
15_9-F-12,3181.8072,2.602189808,0.533842361,0.458958395,-0.268465582,0.595742852,0.465748837,2.912042631,-0.361988377,0.54388736,-0.959752407,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.970700131,-1.332222657,-1.372936874,-0.004134061,0.875236149,0.192180598
15_9-F-12,3181.9596,2.604594411,0.625885147,0.478110191,-0.39161347,0.67684487,0.61086182,2.914298187,-0.361986912,0.625081233,-0.999095609,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,1.43799346,-1.230171288,-1.234815733,-0.004134061,0.648617799,0.192180598
15_9-F-12,3182.112,2.510029276,0.640541287,0.478110191,-0.460027658,0.687345455,0.772594788,2.8022688,-0.361979706,0.667128136,-1.009212432,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,1.924152666,-1.08493828,-1.322521605,-0.004134061,0.285675036,0.192180598
15_9-F-12,3182.2644,2.380485988,0.630556521,0.470928507,-0.509127156,0.674403827,0.809020546,2.647381893,-0.361965783,0.696126144,-1.010336552,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.295670432,-0.902906407,-1.3595759,-0.004134061,-0.238763148,0.192180598
15_9-F-12,3182.4168,2.250942706,0.620374358,0.463746584,-0.558224641,0.66118985,0.827048743,2.493247088,-0.361943678,0.725124008,-1.011460615,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.554879133,-0.693999839,-1.425523656,-0.004134061,-0.662524808,5.582961205
15_9-F-12,3182.5692,2.051988809,0.629503056,0.439806599,-0.596053883,0.670923615,0.695270831,2.256405953,-0.361886032,0.741072688,-1.018205164,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.723858291,-0.463526577,-1.443230627,-0.004134061,-0.956862533,3.283535059
15_9-F-12,3182.7216,1.769587186,0.660617399,0.389533134,-0.620200626,0.706939477,0.44946081,1.920316666,-0.361705769,0.745422368,-1.031132216,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.817132885,-0.216502098,-1.545930002,-1.261242581,-0.880500485,0.706822063
15_9-F-12,3182.874,1.48717931,0.689958346,0.339259909,-0.64515145,0.740989019,0.389147689,1.584227604,-0.361248514,0.748322299,-1.042935176,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.833712949,0.048473878,-1.548822501,-2.518351101,-0.6051782,0.42948575
15_9-F-12,3183.0264,1.183326873,0.729039305,0.308138001,-0.678152422,0.78129135,0.349903634,1.222574796,-0.359924137,0.759921444,-1.057829417,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.792747513,0.324821041,-1.588318065,-3.775459621,-0.271910146,-0.622503409
15_9-F-12,3183.1788,0.777119473,0.812909096,0.358411705,-0.751396731,0.853939452,0.487344343,0.738366022,-0.353517446,0.817917027,-1.087898864,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.670785191,0.607899688,-1.634940662,-5.032568141,0.075294415,-0.622503409
15_9-F-12,3183.3312,0.370905825,0.885013482,0.40868493,-0.825447052,0.918995082,0.584780783,0.254909049,-0.327370896,0.875912899,-1.112347854,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.468835409,0.873536254,-1.646623803,-3.356423447,0.197461484,-0.622503409
15_9-F-12,3183.4836,-0.035301575,0.948249728,0.458958395,-0.898691361,0.977898392,0.568651707,-0.228547924,-0.220662439,0.933908481,-1.133143518,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.202763834,1.104773576,-1.609523132,-1.680278754,0.250508076,-0.622503409
15_9-F-12,3183.636,-0.151353888,0.959175311,0.430230701,-0.906739658,1.015512639,0.641907174,-0.366893385,-0.155588088,0.932458588,-1.136234798,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,1.920675361,1.262936172,-1.24564106,-0.004134061,0.154713575,-0.622503409
15_9-F-12,3183.7884,-0.232409516,0.964239339,0.394321083,-0.906739658,1.049112617,0.666137711,-0.463133653,-0.09568811,0.922309336,-1.137358889,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,1.622110563,1.357192995,-0.195709578,-0.004134061,0.036718502,-0.622503409
15_9-F-12,3183.9408,-0.313465151,0.96925405,0.358411705,-0.906739658,1.080993429,0.706423444,-0.560125723,-0.018405882,0.913610122,-1.138482981,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,1.301617736,1.394168894,-0.835148548,-0.004134061,-0.047646215,-0.622503409
15_9-F-12,3184.0932,-0.261771755,0.98342164,0.348835567,-0.831885255,1.131993999,0.629749359,-0.498471876,-0.089378636,0.865763647,-1.138201958,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.982287591,1.350076807,-1.489499944,-0.004134061,-0.29956211,-0.622503409
15_9-F-12,3184.2456,-0.125750028,1.002819054,0.35601773,-0.708737448,1.190995108,0.46796777,-0.336818226,-0.203160856,0.791818949,-1.137077866,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.702540024,1.135151007,-1.528703232,-0.004134061,-0.343393985,-0.622503409
15_9-F-12,3184.398,0.010271922,1.021512711,0.365593628,-0.586395573,1.244890453,0.364108318,-0.174412848,-0.269455052,0.717874397,-1.135391701,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.473747358,0.795488239,-1.4863869,-0.004134061,-0.177320305,-0.622503409
15_9-F-12,3184.5504,0.194459586,1.002875091,0.375169287,-0.496248737,1.266655507,0.185830175,0.045135264,-0.31474266,0.664228349,-1.126679992,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.316218583,0.357954237,-1.426335074,1.252974459,0.061000274,-0.622503409
15_9-F-12,3184.7028,0.476120512,0.896741369,0.391927109,-0.471295982,1.229333806,0.258068282,0.380472524,-0.34352209,0.652629204,-1.099420773,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.25936475,-0.137470772,-1.153815086,2.51008298,0.281561329,-0.622503409
15_9-F-12,3184.8552,0.75778746,0.762896767,0.406291195,-0.447149239,1.189634842,0.396464631,0.715809558,-0.354776361,0.642479952,-1.06204476,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.257169242,-0.608048891,-0.307936592,2.51008298,0.457103008,-0.622503409
15_9-F-12,3185.0076,1.01615788,0.607395922,0.423049017,-0.42863855,1.154513739,0.412924722,1.023327441,-0.358935618,0.635230631,-1.013989821,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.241397542,-0.997783159,-0.380584753,2.51008298,0.547109648,0.632387294
15_9-F-12,3185.16,0.830725534,0.842910903,0.492474278,-0.526833683,1.24880162,0.490310389,0.802275424,-0.355785521,0.712074969,-1.08733679,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.211814567,-1.259470192,-1.169664285,-0.423170234,0.434420316,1.300661315
15_9-F-12,3185.3124,0.645293189,1.003909207,0.559505325,-0.625030747,1.330681485,0.63058251,0.581223633,-0.349401179,0.788919308,-1.131176386,0,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.188864156,-1.422398263,-1.562187259,-3.356423447,0.307983963,1.682359368
15_9-F-12,3185.4648,0.459860837,1.12637837,0.626536612,-0.72322588,1.403041933,0.710431167,0.360923644,-0.336461393,0.865763647,-1.161526828,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.185549001,-1.457980733,-1.582176206,-3.356423447,0.114402369,0.253337789
15_9-F-12,3185.6172,0.38372906,1.161651215,0.736659679,-0.821422944,1.42337132,0.808812019,0.269946666,-0.325367722,0.952757238,-1.173048794,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.250600813,-1.377382292,-1.578876242,-1.680278754,-0.056984276,1.186050366
15_9-F-12,3185.7696,0.340426524,1.175232801,0.861146114,-0.919617996,1.429490145,0.881515787,0.218818798,-0.314638972,1.044100508,-1.180074337,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.347847343,-1.216558226,-1.550483339,-0.004134061,-0.166317025,1.925387437
15_9-F-12,3185.922,0.297117965,1.188465731,0.983238815,-1.01781506,1.435548928,0.779335726,0.166939429,-0.300768068,1.133993741,-1.186537891,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.45665127,-0.996616591,-1.16353278,-0.004134061,-0.210913294,1.925435167
15_9-F-12,3186.0744,0.246766292,1.214088119,1.028724331,-1.03149756,1.446635094,0.786861194,0.106789111,-0.287892401,1.154292535,-1.191877326,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.563151164,-0.731433131,-0.095067484,-0.004134061,-0.243527269,0.794920871
15_9-F-12,3186.2268,0.189031508,1.250908329,0.997602901,-0.958253251,1.462723845,0.785107935,0.03836837,-0.278306667,1.100646198,-1.196092641,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.641460118,-0.443566125,0.888636769,-0.004134061,-0.370840346,-0.425327621
