Well,Depth,GR,VSH,RT,RD,NPHI,RHOB,DT,PHIF,SW,KLOGH,Equinor facies,Lithology_0,Lithology_1,Lithology_2,Lithology_3,Lithology_4
15_9-F-5,3584.752853,1.053090469,1.360213972,-0.802279657,-0.337707805,0.72998464,0.460413612,-1.465713109,-0.001965296,0.332877906,-0.530382587,4,1,0,0,0,0
15_9-F-5,3584.905253,1.014972713,1.318333347,-0.665258829,-0.442967893,0.182903745,0.846373385,-1.200071315,-0.417128423,0.327613502,-0.530574954,4,1,0,0,0,0
15_9-F-5,3585.057653,0.793040972,1.075567642,-0.852334147,-0.404069826,0.303866294,1.05809419,-1.235723312,-0.523884705,0.545373424,-0.530040312,4,1,0,0,0,0
15_9-F-5,3585.210053,0.442823226,0.692253039,-0.697874343,-0.422123166,-0.056272149,0.959830868,-0.717502397,-0.561447126,0.376908531,-0.527760955,4,1,0,0,0,0
15_9-F-5,3585.362453,0.315765973,0.553124271,-0.636129862,-0.498076962,0.067439604,0.650861137,-0.271393769,-0.320257136,0.234766369,-0.524715518,4,1,0,0,0,0
15_9-F-5,3585.514853,0.300536759,0.536087995,-0.679716708,-0.577346676,0.468815582,0.352020843,-1.020398463,-0.003942303,0.188821336,-0.522071484,4,1,0,0,0,0
15_9-F-5,3585.667253,0.292482682,0.527569967,-0.361644128,-0.517396134,0.463317174,0.352020843,-1.591475736,-0.00591931,-0.066747539,-0.521846166,4,1,0,0,0,0
15_9-F-5,3585.819653,0.217374438,0.445228214,-0.435856262,-0.606554442,-0.015034614,0.655925861,-2.243426607,-0.345957574,0.066780008,-0.522545173,4,1,0,0,0,0
15_9-F-5,3585.972053,0.140270951,0.360757014,-0.44995121,-0.546175041,0.699743892,1.381246107,-2.586318984,-1.478759948,0.475977413,-0.527349392,4,1,0,0,0,0
15_9-F-5,3586.124453,0.150985496,0.372114672,-0.44403671,-0.543627821,0.015205721,2.60598603,-2.465795962,-2.862637328,1.670546761,-0.530167037,4,1,0,0,0,0
15_9-F-5,3586.276853,0.233122029,0.46226449,-0.567364613,-0.593802333,-0.328437582,3.474142528,-2.19719519,-3.831351324,3.499730921,-0.530881542,4,1,0,0,0,0
15_9-F-5,3586.429253,0.400230361,0.646113506,-0.426775286,-0.590714731,-0.949745495,3.69396641,-1.887645551,-4.078472256,3.53849686,-0.531060364,4,0,0,0,0,1
15_9-F-5,3586.581653,0.548784217,0.807957382,-1.724406499,1.825602754,-1.744249427,3.594691104,-1.619881706,-3.965785091,3.53849686,-0.531106079,4,0,0,0,0,1
15_9-F-5,3586.734053,0.546332303,0.805117966,-0.579661793,-0.256444173,-1.40610412,3.702071889,-1.758361222,-4.078472256,3.53849686,-0.531116368,4,0,0,0,0,1
15_9-F-5,3587.038853,0.438973782,0.687994131,-1.293754589,1.397996563,-1.3758634,3.697004754,-2.27099565,-4.078472256,3.53849686,-0.531077295,4,0,0,0,0,1
15_9-F-5,3587.191253,0.507290241,0.761817636,-0.940472479,1.825602754,-0.603352603,3.280654239,-2.342399856,-3.625746728,3.53849686,-0.53104734,4,0,0,0,0,1
15_9-F-5,3587.343653,0.604255864,0.869003731,0.651541583,0.636900516,-0.108506032,2.153165653,-2.075084208,-2.358510626,-0.040903555,-0.530818245,4,1,0,0,0,0
15_9-F-5,3587.496053,0.638073097,0.905915487,0.238062519,0.172500407,0.411083291,1.187760229,-1.424662932,-1.2810634,-0.150022784,-0.530257034,4,1,0,0,0,0
15_9-F-5,3587.648453,0.674094127,0.945666651,0.081845328,0.034600439,0.914177447,0.361138306,-0.946251118,0.124560701,-0.358689564,-0.528089555,4,1,0,0,0,0
15_9-F-5,3587.800853,0.822078865,1.107510528,-0.083117605,-0.11048094,0.65850677,-0.054197814,-1.474243159,0.322257249,-0.294558024,-0.528873739,4,1,0,0,0,0
15_9-F-5,3587.953253,0.809729854,1.094023417,-0.062376553,-0.090061147,0.683249137,-0.154487506,-1.448551696,0.397382111,-0.318966275,-0.528602315,4,1,0,0,0,0
15_9-F-5,3588.105653,0.755509319,1.034396773,0.012074244,-0.004029807,-0.430156171,-0.154487506,-1.556054996,0.075136257,-0.310351593,-0.528909555,4,1,0,0,0,0
15_9-F-5,3588.258053,0.611024858,0.873972601,-0.223534787,-0.284380229,-0.65283731,0.045077482,-1.505680787,-0.124537298,-0.126093136,-0.52816262,4,1,0,0,0,0
15_9-F-5,3588.410453,0.613037087,0.878231728,-0.333084703,-0.327900133,-1.617788498,1.061132544,-2.380635315,-1.079412541,0.222801548,-0.529973107,4,1,0,0,0,0
15_9-F-5,3588.562853,0.595914326,0.85977574,-0.373437739,-0.334969121,-1.590296955,2.088333849,-3.713275045,-1.77332808,0.595625803,-0.530519341,4,1,0,0,0,0
15_9-F-5,3588.715253,0.553501635,0.813636001,-0.485432961,-0.454454962,-1.727754672,2.860253395,-2.754055714,-3.131504804,2.409494996,-0.530981568,4,1,0,0,0,0
15_9-F-5,3588.867653,0.447343486,0.697221909,-0.54968472,-0.46023784,-1.40610412,2.386159737,-1.739770427,-2.61947033,1.548983825,-0.530706888,4,1,0,0,0,0
15_9-F-5,3589.020053,0.423660071,0.670957855,-0.585007336,-0.527766209,-0.655586486,1.871548321,-1.913972418,-2.04417278,1.011523487,-0.530288032,4,1,0,0,0,0
15_9-F-5,3589.172453,0.420842004,0.668118439,-0.661843429,-0.572463436,-0.490637638,1.253606438,-1.53768114,-0.88369298,0.457790838,-0.528465432,4,0,0,0,0,1
15_9-F-5,3589.324853,0.493177116,0.746911026,-0.69270371,-0.591122165,0.182903745,0.643770044,-0.760920196,-0.282694714,0.284540073,-0.52739706,4,0,0,0,0,1
15_9-F-5,3589.477253,0.588733598,0.851967462,-0.727064331,-0.604177355,1.103868634,0.257810271,-0.710733197,0.241201682,0.17685651,-0.526636189,4,0,0,0,0,1
15_9-F-5,3589.629653,0.760705983,1.040075598,-0.752142439,-0.602296167,0.936170583,-0.255789171,-0.763070879,0.537746821,0.134740287,-0.527734907,4,0,0,0,0,1
15_9-F-5,3589.782053,0.853731859,1.143002572,-0.769382228,-0.591759909,1.370536484,-0.562732533,-0.145976925,0.863946669,0.082094974,-0.52772032,4,0,0,0,0,1
15_9-F-5,3589.934453,0.768354346,1.048593633,-0.774274043,-0.605189065,1.667444669,-0.765338295,1.055414449,1.087343952,0.039021545,-0.525506474,4,0,0,0,0,1
15_9-F-5,3590.086853,0.623407625,0.889589173,-0.784368578,-0.595114693,1.870881051,-0.861572826,1.029043533,1.211892942,0.019399243,-0.521077481,4,0,0,0,0,1
15_9-F-5,3590.239253,0.601302345,0.865454573,-0.778707663,-0.544214841,1.824145961,-0.863599196,-0.244647339,1.198053636,0.016527629,-0.520487226,4,1,0,0,0,0
15_9-F-5,3590.391653,0.609604537,0.87468235,-0.746377749,-0.522049756,1.571224075,-0.861572826,-0.260683304,1.126882787,0.005041478,-0.521442808,4,1,0,0,0,0
15_9-F-5,3590.544053,0.60362461,0.868293776,-0.732894282,-0.497178166,1.158851721,-0.652892787,-0.285207474,0.865923379,0.043807561,-0.523403334,4,1,0,0,0,0
15_9-F-5,3590.696454,0.545644718,0.804408011,-0.681555087,-0.47397468,0.894933488,-0.364181941,-0.730146603,0.597055667,0.055293713,-0.523896819,4,1,0,0,0,0
15_9-F-5,3590.848854,0.535888449,0.793760522,-0.641270381,-0.45592445,0.215893696,0.245654454,-1.677689149,-0.011850311,0.163455951,-0.526928581,4,1,0,0,0,0
15_9-F-5,3591.001254,0.629494838,0.896687496,-0.609297567,-0.430425183,0.155412614,0.759253896,-2.236599043,-0.365727288,0.239552242,-0.528932738,4,1,0,0,0,0
15_9-F-5,3591.153654,0.575206792,0.837060852,-0.51492857,-0.406787378,0.133419066,1.061132544,-2.176149774,-0.575285839,0.214665392,-0.52897702,4,1,0,0,0,0
15_9-F-5,3591.306054,0.643923589,0.912304061,-0.482537354,-0.34990924,0.188402153,1.061132544,-1.71995177,-0.559470139,0.184513991,-0.529390146,4,1,0,0,0,0
15_9-F-5,3591.458454,0.635689124,0.903076071,-0.40437882,-0.305809788,0.584279723,0.760268291,-1.960320564,-0.241178279,0.030885533,-0.528697392,4,1,0,0,0,0
15_9-F-5,3591.610854,0.754849899,1.033687023,-0.332711109,-0.264897414,-0.619847359,0.654913876,-3.216950786,-0.519930711,0.053379449,-0.529886367,4,1,0,0,0,0
15_9-F-5,3591.763254,0.816696221,1.101831696,-0.264255486,-0.183430563,-0.784796619,0.560703304,-3.675328654,-0.504114991,-0.001658802,-0.530107777,4,1,0,0,0,0
15_9-F-5,3591.915654,0.691611636,0.964832382,-0.161317303,-0.17837309,-1.117443547,0.850426124,-3.818902415,-0.792752418,-0.006923344,-0.529954353,4,1,0,0,0,0
15_9-F-5,3592.068054,0.636838754,0.90378582,-0.165470641,-0.18472127,-2.021913653,1.158383881,-4.398048878,-1.26524768,0.145269381,-0.530244922,4,1,0,0,0,0
15_9-F-5,3592.220454,0.611909817,0.877521766,-0.320545631,-0.136042152,-2.483770493,1.770246645,-4.667862094,-1.802982789,0.538194618,-0.530577038,4,1,0,0,0,0
15_9-F-5,3592.372854,0.768405086,1.048593633,-0.271013701,-0.165623757,-2.857654708,2.596868567,-4.667862094,-2.475151627,1.012480688,-0.531002016,4,1,0,0,0,0
15_9-F-5,3592.525254,0.819407216,1.104671112,-0.303706993,-0.144491,-3.047345923,3.465025065,-4.667862094,-3.809604682,3.460964694,-0.531156352,4,1,0,0,0,0
15_9-F-5,3593.592054,0.272338889,0.504145116,-0.331134628,-0.229342192,-3.388240407,3.792229732,-4.561368613,-4.191159401,3.53849686,-0.531006444,4,0,0,0,0,1
15_9-F-5,3593.744454,0.336045003,0.575129204,-0.320563401,-0.203939927,-3.289271021,3.484271976,-3.853818246,-3.200698744,2.129039199,-0.530793759,4,0,0,0,0,1
15_9-F-5,3593.896854,0.346782123,0.587196611,-0.321125564,-0.203939927,-2.623977001,3.194549145,-2.986931808,-3.50712866,3.113984494,-0.53090733,0,0,0,0,0,1
15_9-F-5,3594.049254,0.412601733,0.659600411,-0.289509922,-0.235676886,-2.536004376,2.785289722,-2.546596877,-2.494921341,0.998601459,-0.530583029,0,0,0,0,0,1
15_9-F-5,3594.201654,0.370166681,0.611331211,-0.323539486,-0.258300229,-2.321570629,2.377044695,-2.893342423,-2.162790788,0.754997338,-0.530227209,0,0,0,0,0,1
15_9-F-5,3594.354054,0.479977117,0.732714166,-0.384538227,-0.247649429,-1.966930566,2.276755004,-3.464304619,-1.992771646,0.719102864,-0.530401993,0,0,0,0,0,1
15_9-F-5,3594.506454,0.499844843,0.754719099,-0.413701513,-0.239063572,-1.774490175,2.276755004,-3.917471515,-1.937416498,0.718624332,-0.53041137,0,0,0,0,0,1
15_9-F-5,3594.658854,0.542804076,0.80227855,-0.478903636,-0.229342192,-1.994422109,2.276755004,-3.569845545,-2.000679496,0.848801673,-0.530554896,0,0,0,0,0,1
15_9-F-5,3594.811254,0.534163896,0.79234081,-0.52835229,-0.235676886,-1.279643191,2.173426958,-2.819859114,-1.727857947,0.727239019,-0.530339737,0,1,0,0,0,0
15_9-F-5,3594.963654,0.539191351,0.79730968,-0.504555684,-0.233066558,-1.238406096,1.970823617,-2.406616398,-1.579585526,0.614290909,-0.530226167,0,1,0,0,0,0
15_9-F-5,3595.116054,0.586434123,0.849128046,-0.379026197,-0.256988013,-1.634283666,1.87357469,-2.592265572,-1.627032666,0.505171608,-0.530401602,0,1,0,0,0,0
15_9-F-5,3595.268454,0.573735729,0.83564114,-0.377304143,-0.25895724,-1.397856536,2.272702255,-3.611357133,-1.828683228,0.613812378,-0.530511656,0,1,0,0,0,0
15_9-F-5,3595.420854,0.535539066,0.793760522,-0.410078528,-0.245285291,-1.884455936,2.787316092,-3.731043229,-3.060334034,2.029491787,-0.530959687,0,1,0,0,0,0
15_9-F-5,3595.573254,0.480642341,0.733423915,-0.364772084,-0.231331588,-2.178614917,3.490351084,-3.09478199,-3.849144031,3.53849686,-0.531065964,0,1,0,0,0,0
15_9-F-5,3595.725654,0.349115355,0.589326065,-0.345195008,-0.205872154,-2.500265469,3.394114142,-4.025336565,-3.742387788,3.53849686,-0.530968023,0,1,0,0,0,0
15_9-F-5,3595.878054,0.30471903,0.540347115,-0.306990987,-0.18176437,-2.305075873,3.191510801,-3.014457902,-3.513059582,3.082397217,-0.530865653,0,1,0,0,0,0
15_9-F-5,3596.030454,0.156503162,0.378503033,-0.288781988,-0.171219525,-2.184113324,2.479358335,-2.266290137,-2.190468352,0.714795518,-0.529320988,0,1,0,0,0,0
15_9-F-5,3596.182854,0.289174189,0.524020588,-0.261002017,-0.13010375,-1.983425322,1.970823617,-3.552770026,-1.793097794,0.445826016,-0.529418148,0,1,0,0,0,0
15_9-F-5,3596.335254,0.23978395,0.470072776,-0.223928633,-0.107979606,-1.972428946,1.874586665,-4.024556901,-1.72588094,0.370208257,-0.528975457,0,1,0,0,0,0
15_9-F-5,3596.487654,0.219927619,0.44806763,-0.230882214,-0.103108679,-1.983425322,2.071113308,-4.018263979,-1.860314786,0.445826016,-0.529110388,0,1,0,0,0,0
15_9-F-5,3596.640054,0.074778149,0.28906317,-0.199703283,-0.073010778,-2.030160824,2.37805667,-1.689150647,-2.079758214,0.530058462,-0.528487312,0,1,0,0,0,0
15_9-F-5,3596.792454,0.016240319,0.225177405,-0.230923583,-0.076416072,-2.197859096,2.890644138,-0.176923411,-3.18092903,1.848583398,-0.530027418,0,1,0,0,0,0
15_9-F-5,3596.944854,0.19489161,0.420383872,-0.256613364,-0.066600092,-2.626726205,3.308006627,-2.035376417,-3.645516363,3.460486019,-0.530776437,0,1,0,0,0,0
15_9-F-5,3597.097254,0.214753531,0.442388805,-0.232486885,-0.055683375,-2.629475382,3.887452279,-2.62647387,-4.272215067,3.537061128,-0.53098274,0,1,0,0,0,0
15_9-F-5,3598.011654,-0.055970951,0.14638503,-0.031283254,0.043705223,-3.052844303,3.580508918,-2.485772092,-3.965785091,3.53849686,-0.53049733,0,1,0,0,0,0
15_9-F-5,3598.164054,-0.107908781,0.08888784,-0.052383709,0.083902051,-3.028101964,2.347665927,-1.928925885,-2.344671774,0.536758742,-0.527346005,0,1,0,0,0,0
15_9-F-5,3598.316454,-0.132065636,0.062623573,-0.049377036,0.09848114,-2.747688754,1.189786598,-2.026846367,-1.490621951,0.093102595,-0.522022904,0,1,0,0,0,0
15_9-F-5,3598.468854,0.103872158,0.323135509,-0.047745241,0.090401695,-2.563495727,0.559688908,-2.293266724,-1.012195687,-0.055739919,-0.52454438,0,1,0,0,0,0
15_9-F-5,3598.621254,0.031672283,0.242213468,-0.048043732,0.101615307,-2.577241499,0.046089466,-2.249590136,-0.678088127,-0.145236912,-0.519687153,0,1,0,0,0,0
15_9-F-5,3598.773654,-0.003661162,0.203172259,-0.037960185,0.120698751,-2.500265469,-0.257815551,-2.181115175,-0.45073685,-0.204103901,-0.515234977,0,0,0,0,0,1
15_9-F-5,3598.926054,-0.079361314,0.120120764,-0.036854274,0.131676346,-2.483770493,-0.355064478,-2.269032175,-0.381542989,-0.221811801,-0.509507605,0,0,0,0,0,1
15_9-F-5,3599.078454,-0.079113198,0.120830719,-0.035299079,0.133480182,-2.214353852,-0.357090847,-2.408291354,-0.300487422,-0.239041174,-0.507875678,0,0,0,0,0,1
15_9-F-5,3599.230854,-0.048350753,0.154193103,-0.06382736,0.157769046,-1.392358568,-0.357090847,-2.888015822,-0.065228452,-0.264406627,-0.504907865,0,0,0,0,1,0
15_9-F-5,3599.383254,-0.095165236,0.1030847,-0.026263994,0.217746254,-1.062460432,-0.357090847,-3.73528678,0.029666124,-0.305087118,-0.497796025,0,0,0,0,1,0
15_9-F-5,3599.535654,-0.028595905,0.1754885,0.001406322,0.22191405,-0.6006034,-0.357090847,-4.243606077,0.162122826,-0.340502989,-0.500625784,0,0,0,0,1,0
15_9-F-5,3599.688054,-0.060598282,0.139996449,0.076922987,0.260930697,-0.366925885,-0.256801156,-4.26951503,0.162122826,-0.383097816,-0.497281963,0,0,0,0,1,0
15_9-F-5,3599.840454,-0.124180552,0.071141814,-0.137120168,0.2999352,0.182903745,-0.255789171,-3.909027911,0.320280262,-0.289293481,-0.483138512,0,0,0,0,1,0
15_9-F-5,3599.992854,-0.171276692,0.019323243,-0.007184827,0.327953848,-0.188231073,-0.152461136,-3.641235434,0.144330118,-0.336674247,-0.483755468,0,0,0,0,1,0
15_9-F-5,3600.145254,-0.21905504,-0.032495122,-0.018187089,0.325463646,-0.298197247,-0.056224184,-3.40807027,0.047458851,-0.316094738,-0.480660279,0,0,0,0,1,0
15_9-F-5,3600.297654,-0.259382185,-0.077215157,-0.020019152,0.373239765,0.122422691,0.245654454,-2.543796475,-0.033596716,-0.302694107,-0.477925726,0,0,0,0,1,0
15_9-F-5,3600.450054,-0.309612125,-0.131872931,-0.006985257,0.416718789,-0.438403755,0.554624185,-1.67383598,-0.401312703,-0.243827118,-0.48678593,0,0,0,0,1,0
15_9-F-5,3600.602454,-0.298925853,-0.120515487,0.053223208,0.460751321,-0.413661388,0.757227526,-1.219326147,-0.529815706,-0.254356208,-0.493130514,0,0,0,0,1,0
15_9-F-5,3600.754854,-0.335769814,-0.160266652,0.178824546,0.467524063,-0.485139258,0.754189182,-0.920804126,-0.547608413,-0.325666626,-0.489081954,0,0,0,0,1,0
15_9-F-5,3600.907254,-0.361003198,-0.187950417,0.223106419,0.480135827,-0.650088106,0.65795223,-0.938774936,-0.529815706,-0.354382218,-0.484809641,0,0,0,0,1,0
15_9-F-5,3601.059654,-0.283121823,-0.102769462,0.301470506,0.510625856,-0.103007652,0.554624185,-0.502697322,-0.304441436,-0.431435787,-0.48655449,0,0,0,0,1,0
15_9-F-5,3601.212054,-0.237192408,-0.054500262,0.415172741,0.554390636,-0.713318777,0.352020843,-0.412773899,-0.345957574,-0.479295084,-0.493951296,0,0,0,0,1,0
15_9-F-5,3601.364454,-0.133215266,0.061203862,0.424029252,0.616805059,-0.333935962,0.348982499,-0.564026466,-0.233270567,-0.497003055,-0.501668888,0,0,0,0,1,0
15_9-F-5,3601.516854,-0.133750843,0.060494119,0.556106663,0.628699088,-0.16623791,0.252745547,-0.084344946,-0.120583284,-0.570227881,-0.498339393,0,0,0,0,1,0
15_9-F-5,3601.669254,-0.179731107,0.010095359,0.673269904,0.695430001,-0.023282198,0.351008869,-0.009273677,-0.146283999,-0.615215641,-0.493988285,0,0,0,0,1,0
15_9-F-5,3601.821654,-0.245370542,-0.060888843,0.82453795,0.755786354,-1.24665368,0.556650554,-0.449537028,-0.632617994,-0.613779837,-0.502133461,0,0,0,0,1,0
15_9-F-5,3601.974054,-0.301016881,-0.122645048,0.883871257,0.796511118,-1.153182262,0.752162803,-0.73088332,-0.739374277,-0.623351725,-0.499591015,0,0,0,0,1,0
15_9-F-5,3602.126454,-0.381541523,-0.210665412,0.871848126,0.778042087,-1.095450383,0.559688908,-1.048111765,-0.593078566,-0.639623892,-0.484386877,3,0,0,0,1,0
15_9-F-5,3602.278854,-0.528815993,-0.373219137,0.87107165,0.781164031,-1.100948764,0.354047223,-1.069343287,-0.456667851,-0.659246233,-0.445830825,3,0,0,0,1,0
15_9-F-5,3602.431254,-0.588238675,-0.437104803,0.998203991,0.835247696,-0.974487834,-0.05521221,-1.0313534,-0.148261006,-0.734863997,-0.394313141,3,0,0,0,1,0
15_9-F-5,3602.583654,-0.615083949,-0.466208379,1.192272931,1.047343283,-0.861772457,-0.257815551,-0.769840079,0.021758116,-0.807131617,-0.356163309,3,0,0,0,1,0
15_9-F-5,3602.736054,-0.710104962,-0.570555058,1.231713628,1.054089108,-0.968989454,-0.355064478,-0.576786302,0.05536684,-0.821489411,-0.286451796,3,0,0,0,1,0
15_9-F-5,3602.888454,-0.926721786,-0.81048156,1.126562897,0.996716293,-1.147684266,-0.457380539,-0.551844771,0.07118256,-0.797081164,-0.031055838,3,0,0,0,1,0
15_9-F-5,3603.040854,-1.085967503,-0.98155337,1.194212617,1.059397565,-0.963491047,-0.458392513,-0.850598048,0.124560701,-0.821489411,0.335969231,3,0,0,0,1,0
15_9-F-5,3603.193254,-1.132545265,-1.033371785,1.22395182,1.046013076,-0.501634014,-0.458392513,-0.979953956,0.258994409,-0.838718784,0.609845771,3,0,0,0,1,0
15_9-F-5,3603.345654,-1.134692625,-1.035501295,1.283206217,1.065381557,-0.724315152,-0.458392513,-0.926736399,0.195731253,-0.84924784,0.551241057,3,0,0,0,1,0
15_9-F-5,3603.498054,-1.152548229,-1.055376881,1.326037561,1.063352976,-0.809538986,-0.258827525,-0.781877514,0.035597126,-0.84924784,0.456483109,3,0,0,0,1,0
15_9-F-5,3603.650454,-1.200698429,-1.107905145,1.399996249,0.990882621,-1.337375481,-0.154487506,-0.768843475,-0.185823447,-0.85211941,0.406946414,3,0,0,0,1,0
15_9-F-5,3603.802854,-1.224584754,-1.134169305,1.417896391,0.90992288,-1.216412932,-0.05318584,-0.235136102,-0.217454867,-0.853076578,0.450627487,3,0,0,0,1,0
15_9-F-5,3603.955254,-1.266997284,-1.180308995,1.823704097,0.920265216,-1.136687479,-0.05318584,-0.080504992,-0.195708146,-0.94161637,0.618190402,3,0,0,0,1,0
15_9-F-5,3604.107654,-1.276099777,-1.190246791,1.371025446,0.885738504,-1.205416145,-0.152461136,-0.616248521,-0.148261006,-0.847333466,0.70479943,3,0,0,0,1,0
15_9-F-5,3604.260054,-1.248042683,-1.15972361,1.255470516,1.035518884,-0.820535362,-0.255789171,-0.86973725,0.031643131,-0.83249707,0.804163766,3,0,0,0,1,0
15_9-F-5,3604.412454,-1.199092128,-1.105775635,0.975703266,0.988509246,-0.875518449,-0.460418893,-0.561991412,0.152238127,-0.764058188,0.747071249,3,0,0,0,1,0
15_9-F-5,3604.564854,-1.102149188,-1.000009251,0.853364942,0.989432831,-0.507132394,-0.562732533,-0.046225115,0.32818825,-0.739649941,0.573310573,3,0,0,0,1,0
15_9-F-5,3604.717254,-1.158516975,-1.061765456,0.690904157,0.937351133,-0.471393679,-0.658969485,0.167165993,0.401336106,-0.694183579,0.885750418,3,0,0,0,1,0
15_9-F-5,3604.869654,-1.131372952,-1.03195213,0.715688444,0.921470858,-0.16073953,-0.660995854,0.393879661,0.492276391,-0.710455746,0.881708193,3,0,0,0,1,0
15_9-F-5,3605.022054,-1.213503949,-1.12139215,1.752889716,1.044846607,-0.597854223,-0.65998388,0.57518452,0.365750691,-0.957409954,1.10077184,3,0,0,0,1,0
15_9-F-5,3605.174454,-1.243578809,-1.15475469,1.903302978,1.066454142,-0.578610264,-0.562732533,0.489576779,0.306441549,-0.980861038,1.170238335,3,0,0,0,1,0
15_9-F-5,3605.326854,-1.245190753,-1.156884251,1.732359951,1.066257769,-0.446651339,-0.658969485,0.448483655,0.409243817,-0.956452767,1.349652721,3,0,0,0,1,0
15_9-F-5,3605.479254,-1.16056855,-1.06318516,1.587356779,1.02617748,-0.053522945,-0.560708584,0.111725072,0.456690957,-0.931087315,0.966409545,3,0,0,0,1,0
15_9-F-5,3605.631654,-1.087224421,-0.98368288,1.515288102,1.03788912,-0.688576437,-0.559694189,-0.000714996,0.272833122,-0.90620046,0.469262344,3,0,0,0,1,0
15_9-F-5,3605.784054,-1.070033933,-0.96451715,1.518569771,1.048080682,-0.647338902,-0.557667819,0.00168126,0.282717821,-0.907157661,0.424716942,3,0,0,0,1,0
15_9-F-5,3605.936454,-1.073793291,-0.968776221,1.588715063,1.1480001,-0.91400634,-0.460418893,-0.02992926,0.142353408,-0.913857941,0.316790244,3,0,0,0,1,0
15_9-F-5,3606.088854,-1.094568445,-0.991491166,1.518621745,1.144525506,-0.91400634,-0.458392513,-0.137172671,0.140376421,-0.899021544,0.373919248,3,0,0,0,1,0
15_9-F-5,3606.241254,-1.069611234,-0.963807294,1.45960442,1.133786662,-0.941497911,-0.458392513,-0.176159164,0.132468412,-0.885620952,0.297291297,3,0,0,0,1,0
15_9-F-5,3606.393654,-1.098530659,-0.99575018,1.398692215,1.148311845,-0.795792995,-0.460418893,-0.106284551,0.175961835,-0.875091896,0.415529127,3,0,0,0,1,0
15_9-F-5,3606.546054,-1.092088472,-0.98865175,1.345130753,1.117295321,-0.848026905,-0.557667819,0.096223198,0.225385982,-0.865520008,0.440661037,3,0,0,0,1,0
15_9-F-5,3606.698454,-1.079654964,-0.975164795,1.297461382,1.182696017,-0.6006034,-0.65998388,0.224641969,0.365750691,-0.863127036,0.53351409,3,0,0,0,1,0
15_9-F-5,3606.850854,-1.054162393,-0.94748098,1.302779558,1.167240084,-0.892013204,-0.558682204,0.363684208,0.213523979,-0.854512382,0.320616645,3,0,0,0,1,0
15_9-F-5,3607.003254,-1.056569048,-0.95032034,1.296634367,1.204668233,-1.023972541,-0.458392513,0.316441869,0.108744684,-0.8458977,0.247127719,3,0,0,0,1,0
15_9-F-5,3607.155654,-1.117772721,-1.017045421,1.296733521,1.175408461,-1.004728582,-0.458392513,0.148575197,0.114675686,-0.846854868,0.420187583,3,0,0,0,1,0
15_9-F-5,3607.308054,-1.112305581,-1.01065684,1.28431958,1.190822231,-0.372424293,-0.558682204,0.105215761,0.365750691,-0.860255494,0.65019791,3,0,0,0,1,0
15_9-F-5,3607.460454,-1.091919371,-0.98865175,1.302243714,1.228313965,-0.925003128,-0.559694189,0.166646217,0.205616268,-0.854033784,0.42146774,3,0,0,0,1,0
15_9-F-5,3607.612854,-1.130268258,-1.030532426,1.30800172,1.211810761,-0.751806696,-0.561720558,0.341903178,0.255040395,-0.859298293,0.60115749,3,0,0,0,1,0
15_9-F-5,3607.765254,-1.284881,-1.200184581,1.315676589,1.249481061,-0.892013204,-0.657957511,0.235770898,0.278764123,-0.864084237,1.368860803,3,0,0,0,1,0
15_9-F-5,3607.917654,-1.339112715,-1.259101426,1.314868877,1.210751924,-0.732562736,-0.660995854,0.202832307,0.32818825,-0.867434377,1.82491475,3,0,0,0,1,0
15_9-F-5,3608.070054,-1.365839683,-1.288914752,1.357522837,1.283901756,-0.740809908,-0.660995854,0.281309648,0.326211263,-0.877484868,2.02833113,3,0,0,0,1,0
15_9-F-5,3608.222454,-1.299118129,-1.215801096,1.344292855,1.262556445,-0.705071193,-0.660995854,0.329057447,0.336095962,-0.874613293,1.557699893,3,0,0,0,1,0
15_9-F-5,3608.374854,-1.389415972,-1.314469056,1.358931396,1.292281364,-0.875518449,-0.657957511,0.377555175,0.284694828,-0.875570494,2.125188253,3,0,0,0,1,0
15_9-F-5,3608.527254,-1.368477414,-1.291754111,1.362857583,1.293430511,-0.655586486,-0.561720558,0.399580676,0.282717821,-0.876049064,1.950044237,3,0,0,0,1,0
15_9-F-5,3608.679654,-1.33991307,-1.260521081,1.361984039,1.289071435,-1.048714881,-0.458392513,0.452712339,0.100836992,-0.864084237,1.380689538,3,0,0,0,1,0
15_9-F-5,3608.832054,-1.188546738,-1.095127989,1.348407982,1.293451592,-1.004728582,-0.356078873,0.615859183,0.043504837,-0.85546955,0.588846947,3,0,0,0,1,0
15_9-F-5,3608.984454,-1.122383175,-1.022014341,1.368939587,1.301108115,-0.34493275,-0.258827525,0.567101566,0.170030834,-0.86791298,0.485294278,3,0,0,0,1,0
15_9-F-5,3609.136854,-1.084265418,-0.980133665,1.362127797,1.341545039,0.086683563,-0.355064478,0.297158407,0.357842683,-0.877963433,0.541809436,3,0,0,0,1,0
15_9-F-5,3609.289254,-1.120466838,-1.01988478,1.360712322,1.304434463,-0.619847359,-0.457380539,0.200494416,0.223408975,-0.869348746,0.532027808,3,0,0,0,1,0
15_9-F-5,3609.441654,-1.1426736,-1.04401943,1.375044554,1.319184538,-0.548369517,-0.660995854,0.13513701,0.381566391,-0.882749377,0.789992129,3,0,0,0,1,0
